business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,kind,engagement,engagement_rate,like_rate,comment_rate,view_rate,view_engagement_rate,week,is_video,is_reel,posting_time_bin,caption_length_bin,hashtags_count_bin,emoji_count_bin,engagement_level,business_size_bin,high_engagement,high_view_rate,high_comment_rate,cluster_id,cluster_label
Farouj Abu Alabd,Cafes/Restaurants,25000.0,2025-12-07,0.0,Sunday,12,Image,اليوم النهائي قدام سوريا 🔥🇯🇴🇵🇸 توقعاتكم لنتيجة ؟⚽✨ اكتبونا تحت عرض أقل,82,0,5,107.0,187.0,0.0,Arabic,True,False,0.0,False,False,True,True,0.0,,294.0,0.01176,0.00428,0.00748,0.0,0.0,2025-12-01/2025-12-07,0,0,night,medium,none,many,high,medium,1,0,1,1,community updates
Farouj Abu Alabd,Cafes/Restaurants,25000.0,2025-11-22,0.0,Saturday,11,Image,فروج ابو العبد هو عنوانك للطعم الصح فروعنا : جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية محطة عرابة - كازية البراء للمحروقات - مجمع البراء التجاري للطلبات التواصل : 0562900062 عرض أقل,241,0,0,98.0,18.0,0.0,Arabic,True,True,0.0,True,False,False,True,0.0,,116.0,0.00464,0.00392,0.00072,0.0,0.0,2025-11-17/2025-11-23,0,0,night,long,none,none,medium,medium,0,0,1,8,experimental formats
Shawerma w Mashawi Al Helou,Cafes/Restaurants,25000.0,2025-12-18,0.0,Thursday,12,Image,جوعان ومحتار؟ الحل عنا عند الحلو! 🌯🍗 يا عيني على ريحة الشاورما وهي بتتقطع، ولا سياخ المشاوي وهي بتتشوى! أكل فاخر وأشهر مطعم مشاوي في غزة، جاهز يستقبلكم ويلبي طلباتكم بما يفوق، وجودة بتشهّر عليها الكل غزة. لا تتردد، اطلب الآن أو شرفنا في مكاننا المعروف: 📍 غزة - حي النصر - مقابل مستشفى الأطفال ومسجد ومدرسة النصر. للطلب فوراً: 📱 0599243091,417,0,5,6.0,1.0,81000.0,Arabic,True,True,0.0,True,False,True,True,1.0,,7.0,0.00028,0.00024,4e-05,3.24,8.641975308641975e-05,2025-12-15/2025-12-21,0,0,night,long,none,many,low,medium,0,1,0,8,experimental formats
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2026-05-08,0.0,Friday,5,Reel,#جمعتك_غير مع مشاوي شاورما ومشاوي الحلو,43,1,0,1.0,0.0,8100.0,Arabic,False,False,0.0,False,True,False,True,0.0,,1.0,1.2345679012345678e-05,1.2345679012345678e-05,0.0,0.1,0.0001234567901234,2026-05-04/2026-05-10,0,1,night,short,few,none,low,large,0,0,0,1,community updates
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2026-05-04,0.0,Monday,5,Reel,العنوان الطعم الأصلي رجع.. والكل بحكي عنه! 🔥 أهلنا وأحبابنا في غزة، مشتاقين للأكل اللي برد الروح؟ رجعنا لكم من جديد في شاورما ومشاوي الحلو لأننا من أقدم المطاعم في غزة، الكل بعرف طعمنا والكل بيشهدلنا بنفس الجودة اللي تعودتوا عليها. ✨ قائمتنا المميزة: 🍗 دجاج على الفحم، تتبيلة بتفوت عالقلب. 🌯 شاورما، السيخ اللي الكل بحكي عنه. 🍢 مشاوي مشكلة، كباب وشيش ما أزكى ولا أروع. 📍 عنواننا صار بغزة - حي النصر - مقابل مستشفى الأطفال - بجوار مدرسة النصر مستنيينكم تزورونا، الطعم عنا غير والحلو.. طول عمره حلو ❤️ للحجز 0592108723 #شاورما_الحلو #مشاوي_غزة #مطاعم_غزة #النصر #طعم_زمان,736,5,9,6.0,0.0,43000.0,Arabic,True,True,0.0,True,False,True,True,0.0,,6.0,7.407407407407407e-05,7.407407407407407e-05,0.0,0.5308641975308642,0.0001395348837209,2026-05-04/2026-05-10,0,1,night,long,many,many,low,large,0,1,0,3,cluster_8
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2026-04-28,0.0,Tuesday,4,Reel,🔥🔥 هام هام هام #الكل_انتبه الكم ⭐🌙 زبائننا الكرام الطلب يجهز مسبق حتى نقدم لكم طلباتكم بالوقت المناسب دون أي تأخير ونسعد بوجودكم معنا ⭐🌙 😍😍 سفرة رمضان 😍😍 لا تحلو 😍 إلا بوجبات #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار 082872181/ هاتف 0597659396 / جوال 0592108723/0592345585 📍عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,544,2,14,1.0,10.0,2100.0,Arabic,True,True,0.0,True,True,True,True,0.0,,11.0,0.0001358024691358,1.2345679012345678e-05,0.0001234567901234,0.0259259259259259,0.0052380952380952,2026-04-27/2026-05-03,0,1,night,long,few,many,low,large,0,0,1,3,cluster_8
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2026-04-22,0.0,Wednesday,4,Reel,"✨ شو بتستنى؟ ""الحلو"" دايمًا هو الحل! 👑 أقدم وأشهر مطعم شاورما ومشاوي في غزة يستقبلكم بأشهى الأطباق.. ✅ الطعم الأذكى.. ✅ السعر الأنسب.. ✅ الخبرة اللي بتفرق. 📍 شرفونا في المطعم أو اطلبوا! على الرقم: 📞 0592108723 #غزة #مطعم_الحلو #ملوك_الشاورما #مشاوي_غزة #طعم_زمان",340,5,7,2100.0,10.0,3100.0,Arabic,True,True,0.0,True,False,True,True,0.0,,2110.0,0.0260493827160493,0.0259259259259259,0.0001234567901234,0.0382716049382716,0.6806451612903226,2026-04-20/2026-04-26,0,1,night,long,many,many,high,large,1,0,1,6,promotion-heavy posts
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2026-04-15,0.0,Wednesday,4,Reel,"✨ شو بتستنى؟ ""الحلو"" دايمًا هو الحل! 👑 أقدم وأشهر مطعم شاورما ومشاوي في غزة يستقبلكم بأشهى الأطباق.. ✅ الطعم الأذكى.. ✅ السعر الأنسب.. ✅ الخبرة اللي بتفرق. 📍 شرفونا في المطعم أو اطلبوا! على الرقم: 📞 0592108723 #غزة #مطعم_الحلو #ملوك_الشاورما #مشاوي_غزة #طعم_زمان",340,5,7,169.0,6.0,518.0,Arabic,True,True,0.0,True,False,True,True,0.0,,175.0,0.0021604938271604,0.0020864197530864,7.407407407407407e-05,0.006395061728395,0.3378378378378378,2026-04-13/2026-04-19,0,1,night,long,many,many,medium,large,0,0,1,8,experimental formats
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2026-04-10,0.0,Friday,4,Reel,✨✨هام هام هام #الكل_انتبه الكم 🌙⭐ زبائننا الكرام الطلب يجهز مسبق حتى نقدم لكم طلباتكم بالوقت المناسب دون أي تأخير ونسعد بوجودكم معنا ⭐🌙 😍😍 سفرة رمضان 😍😍 لا تحلو 😍 إلا بوجبات #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار 082872181/ هاتف 0597659396 / جوال 0592108723/0592345585 📍عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,550,2,16,1.0,0.0,363.0,Arabic,True,True,0.0,True,True,True,True,0.0,,1.0,1.2345679012345678e-05,1.2345679012345678e-05,0.0,0.0044814814814814,0.0027548209366391,2026-04-06/2026-04-12,0,1,night,long,few,many,low,large,0,0,0,3,cluster_8
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2026-04-05,0.0,Sunday,4,Reel,✨ شو ناوي المشاوي 🌙🍴 في رمضان ؟ إذا عزومة قوية وبدك بحاجة ثانية 😲 أو لو عندك عزومة 🫶 وسيب الباقي على شاورما ومشاوي الحلو 😍 اطلب طلبك يجهز مسبق 🔥 لتستلموه بالوقت المناسب 👌 📍 عنواننا :غزة/شارع النصر الرئيسي/مقابل مسجد النصر/مقابل مستشفى النصر للحجز والاستفسار/0592345585/082874462,363,0,11,10.0,2.0,0.0,Arabic,True,True,0.0,True,True,True,True,0.0,,12.0,0.0001481481481481,0.0001234567901234,2.469135802469136e-05,0.0,0.0,2026-03-30/2026-04-05,0,1,night,long,none,many,low,large,0,0,0,3,cluster_8
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2026-04-01,0.0,Wednesday,4,Reel,#جمعةمباركة مع شاورما ومشاوي الحلو #كيلو_مشاوي_مشكل45شيكل للحجز0599243091,87,2,0,7.0,1.0,0.0,Arabic,True,True,0.0,False,True,False,True,0.0,,8.0,9.876543209876544e-05,8.641975308641975e-05,1.2345679012345678e-05,0.0,0.0,2026-03-30/2026-04-05,0,1,night,medium,few,none,low,large,0,0,0,1,community updates
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2025-12-25,0.0,Thursday,12,Image,#خليك مميز مع مشاوي الحلو #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار ☎ جوال / 0599243091 / 0595580617 📍 عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,281,2,7,6.0,2.0,0.0,Arabic,True,True,0.0,True,False,True,True,0.0,,8.0,9.876543209876544e-05,7.407407407407407e-05,2.469135802469136e-05,0.0,0.0,2025-12-22/2025-12-28,0,0,night,long,few,many,low,large,0,0,0,8,experimental formats
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2025-12-18,0.0,Thursday,12,Image,جوعان ومحتار؟ الحل عنا عند الحلو! 🌶🍗 يا عيني على ريحة الشاورما وهي بتتقطع ولا سياخ المشاوي وهي بتستوي 🔥 أقدم وأشهر مطعم مشاوي في غزة جاهز يستقبلكم ويطلبكم، طعم ما بتفوت، وجودة بتشهّر عليها كل غزة. لا تتردد، اطلب الآن أو شرفنا في مكاننا المعروف: 📍 غزة - حي النصر - مقابل مستشفى الأطفال ومسجد ومدرسة النصر. 📞 للطلب فوراً: 0599243091,423,0,6,6.0,0.0,81000.0,Arabic,True,True,0.0,True,False,True,True,1.0,,6.0,7.407407407407407e-05,7.407407407407407e-05,0.0,1.0,7.407407407407407e-05,2025-12-15/2025-12-21,0,0,night,long,none,many,low,large,0,1,0,8,experimental formats
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2025-12-16,0.0,Tuesday,12,Image,# جاهزين لاستقبالكم 😍 #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار ☎ جوال / 0599243091 / 0595580617 📍 عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,278,1,6,1.0,1.0,0.0,Arabic,True,True,0.0,True,False,True,True,0.0,,2.0,2.469135802469136e-05,1.2345679012345678e-05,1.2345679012345678e-05,0.0,0.0,2025-12-15/2025-12-21,0,0,night,long,few,many,low,large,0,0,0,8,experimental formats
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2025-12-03,0.0,Wednesday,12,Image,العنوان الطعم الأصلي رجع.. والكل بحكي عنه! 🔥 أهلنا وأحبابنا في غزة، مشتاقين للأكل اللي برد الروح؟ رجعنا لكم من جديد في شاورما ومشاوي الحلو لأننا من أقدم المطاعم في غزة، الكل بعرف طعمنا والكل بيشهدلنا بنفس الجودة اللي تعودتوا عليها. ✨ قائمتنا المميزة: 🍗 دجاج على الفحم، تتبيلة بتفوت عالقلب. 🌯 شاورما، السيخ اللي الكل بحكي عنه. 🍢 مشاوي مشكلة، كباب وشيش ما أزكى ولا أروع. 📍 عنواننا صار بغزة - حي النصر - مقابل مستشفى الأطفال - بجوار مدرسة النصر مستنيينكم تزورونا، الطعم عنا غير والحلو.. طول عمره حلو ❤️ للحجز 0592108723 #شاورما_الحلو #مشاوي_غزة #مطاعم_غزة #النصر #طعم_زمان,736,5,9,659.0,26.0,0.0,Arabic,True,True,0.0,True,False,True,True,0.0,,685.0,0.0084567901234567,0.0081358024691358,0.0003209876543209,0.0,0.0,2025-12-01/2025-12-07,0,0,night,long,many,many,high,large,1,0,1,3,cluster_8
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2025-12-01,0.0,Monday,12,Image,❤️🍗 تزورونا غدا عودة عمل #شاورما_ومشاوي_الحلو 😍🔥 “بسم الله الرحمن الرحيم” { قُلْ إِنَّ صَلَاتِي وَنُسُكِي وَمَحْيَايَ وَمَمَاتِي لِلَّهِ رَبِّ الْعَالَمِينَ } نسأل الله سبحانه وتعالى أن يوفقنا في هذا العمل.. وأن يوفقنا في إرضاء زبائننا ❤️ للتواصل/ 0599243091 — في حي النصر Gaza.,357,1,7,15.0,3.0,0.0,Arabic,True,False,0.0,True,True,True,True,0.0,,18.0,0.0002222222222222,0.0001851851851851,3.703703703703704e-05,0.0,0.0,2025-12-01/2025-12-07,0,0,night,long,few,many,low,large,0,0,0,8,experimental formats
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2025-11-26,0.0,Wednesday,11,Image,# جاهزين لاستقبالكم 😍 #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار ☎ جوال / 0599243091 / 0595580617 📍 عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,278,1,6,3.0,17.0,0.0,Arabic,True,True,0.0,True,False,True,True,0.0,,20.0,0.0002469135802469,3.703703703703704e-05,0.0002098765432098,0.0,0.0,2025-11-24/2025-11-30,0,0,night,long,few,many,low,large,0,0,1,8,experimental formats
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2025-03-20,0.0,Thursday,3,Image,العيد ما بحلى.. إلا بشاورما ومشاوي الحلو! ✨🍗 تقدم إدارة شاورما ومشاوي الحلو أحر التهاني والتبريكات لعملائنا الكرام بمناسبة عيد الفطر السعيد.. أعاده الله علينا وعليكم باليمن والبركات.,206,0,3,0.0,0.0,0.0,Arabic,False,False,0.0,False,True,False,True,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2025-03-17/2025-03-23,0,0,night,long,none,few,low,large,0,0,0,8,experimental formats
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2025-03-01,0.0,Saturday,3,Image,🔥🔥 هام هام #🔥🔥 الكل انتبه الكم ⭐⭐ يتم تجهيز طلباتكم للحجز مسبق حتى نقدم لكم طلباتكم بالوقت المناسب دون أي تأخير ونسعد بوجودكم معنا ⭐⭐ 😍😍 سفرة رمضان 😍😍 لا الوجبات #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز أو الاستفسار 0597659396 / 082872181 / 0592108723 / 0592345585 📍 عنوان: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,506,1,14,0.0,2.0,0.0,Arabic,True,True,0.0,True,True,True,True,0.0,,2.0,2.469135802469136e-05,0.0,2.469135802469136e-05,0.0,0.0,2025-02-24/2025-03-02,0,0,night,long,few,many,low,large,0,0,0,3,cluster_8
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2025-02-17,0.0,Monday,2,Image,شاورما ومشاوي الحلو تهنئكم بحلول شهر رمضان المبارك، ونتمنى أن تكون أيامه مليئة بالخير والبركة والإفطار بأشهى الأطباق التي تجمع الأحباب. تنتظركم بكل حب.. ورمضان كريم! 🌙🍽,204,0,2,4.0,1.0,0.0,Arabic,False,False,0.0,False,True,False,True,0.0,,5.0,6.17283950617284e-05,4.938271604938271e-05,1.2345679012345678e-05,0.0,0.0,2025-02-17/2025-02-23,0,0,night,long,none,few,low,large,0,0,0,8,experimental formats
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2025-01-22,0.0,Wednesday,1,Image,✨الخميس_غير شو بتستنى؟ الحلو دايمًا هو الحل 👑 أقدم وأشهر مطعم شاورما ومشاوي في غزة يستقبلكم بأشهى الأطباق.. ✅ الطعم الأذكى.. ✅ السعر الأنسب.. ✅ الخبرة اللي بتفرق. 📍 شرفونا في المطعم أو اطلبوا! على الرقم: 0592108723 #غزة #مطعم_الحلو #ملوك_الشاورما #مشاوي_غزة #طعم_زمان,347,5,6,2.0,1.0,0.0,Arabic,True,True,0.0,True,False,True,True,0.0,,3.0,3.703703703703704e-05,2.469135802469136e-05,1.2345679012345678e-05,0.0,0.0,2025-01-20/2025-01-26,0,0,night,long,many,many,low,large,0,0,0,8,experimental formats
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000.0,2025-01-01,0.0,Wednesday,1,Image,# جاهزين لاستقبالكم 😍 #شاورما_ومشاوي_الحلو 👌 نكهات مميزة وأسعار مناسبة ومنافسة وعروض مستمرة 🎊🎊 للحجز او الاستفسار ☎ جوال / 0599243091 / 0595580617 📍 عنواننا: غزة/شارع النصر الرئيسي/ مقابل مستشفى ومسجد النصر,278,1,6,15.0,5.0,0.0,Arabic,True,True,0.0,True,False,True,True,0.0,,20.0,0.0002469135802469,0.0001851851851851,6.17283950617284e-05,0.0,0.0,2024-12-30/2025-01-05,0,0,night,long,few,many,low,large,0,0,1,8,experimental formats
Motaz Azaiza,Influencers,15000000.0,2026-05-01,0.0,Thursday,5,reel,Everyone is looking good in Madrid,35,0,0,14100.0,398.0,559000.0,English,False,False,0.0,True,False,False,False,0.0,,14498.0,0.0009665333333333,0.00094,2.653333333333333e-05,0.0372666666666666,0.0259355992844364,2026-04-27/2026-05-03,0,1,night,short,none,none,medium,large,0,0,0,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-04-30,0.0,Wednesday,4,reel,Israeli settler assaulted a Christian nun in the streets of The holy city Jerusalem— Occupied Palestine. I expect everyone to share this video 🙏,145,0,1,283000.0,8162.0,12100000.0,English,True,False,0.0,True,True,True,False,0.0,,291162.0,0.0194108,0.0188666666666666,0.0005441333333333,0.8066666666666666,0.0240629752066115,2026-04-27/2026-05-03,0,1,night,long,none,few,high,large,1,1,1,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-03-28,0.0,Friday,3,reel,قابلنا الصحفي الفلسطيني معتز عزايزة واتكلمنا معاه أكثر عن تخصصه في الصحافة، التحديات اللي واجهها في تأسيس المؤسسة الخاصة بيه، وكمان إزاي حياته في غزة شكلت النسخة اللي موجودة دلوقتي من معتز 🤍,196,0,1,4637.0,97.0,553000.0,Arabic,False,False,0.0,False,False,True,True,0.0,,4734.0,0.0003156,0.0003091333333333,6.466666666666667e-06,0.0368666666666666,0.0085605786618444,2026-03-23/2026-03-29,0,1,night,long,none,few,low,large,0,0,0,8,experimental formats
Motaz Azaiza,Influencers,15000000.0,2026-03-25,0.0,Tuesday,3,reel,Today's weather in #cairo,27,1,0,20000.0,146.0,735000.0,English,False,False,0.0,True,False,False,False,0.0,,20146.0,0.0013430666666666,0.0013333333333333,9.733333333333334e-06,0.049,0.0274095238095238,2026-03-23/2026-03-29,0,1,night,short,few,none,medium,large,0,0,0,1,community updates
Motaz Foundation,Influencers,15000000.0,2026-03-19,0.0,Thursday,3,reel,"This is Hala, a 20-year-old from Gaza battling kidney failure. Currently in Egypt seeking treatment, she needs urgent help.",126,0,0,23900.0,270.0,922000.0,English,True,False,0.0,True,False,True,False,0.0,,24170.0,0.0016113333333333,0.0015933333333333,1.8e-05,0.0614666666666666,0.0262147505422993,2026-03-16/2026-03-22,0,1,night,medium,none,none,medium,large,0,0,0,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-03-15,0.0,Sunday,3,reel,EG,2,0,0,99000.0,1992.0,2000000.0,English,False,False,0.0,True,False,True,False,0.0,,100992.0,0.0067328,0.0066,0.0001328,0.1333333333333333,0.050496,2026-03-09/2026-03-15,0,1,night,short,none,none,high,large,1,0,1,1,community updates
Motaz Foundation,Influencers,15000000.0,2026-03-14,0.0,Saturday,3,reel,"Today, through Motaz Foundation, we were able to buy a MiniMed insulin pump for a 16-year-old child.",107,0,1,17400.0,261.0,848000.0,English/Arabic Mixed,False,False,0.0,False,False,True,True,0.0,,17661.0,0.0011774,0.00116,1.74e-05,0.0565333333333333,0.0208266509433962,2026-03-09/2026-03-15,0,1,night,medium,none,few,medium,large,0,0,0,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-03-04,0.0,Tuesday,3,reel,Respect each other please,26,0,0,27900.0,1090.0,2000000.0,English,False,False,0.0,False,False,False,False,0.0,,28990.0,0.0019326666666666,0.00186,7.266666666666667e-05,0.1333333333333333,0.014495,2026-03-02/2026-03-08,0,1,night,short,none,none,medium,large,0,0,1,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-02-27,0.0,Friday,2,reel,عن مسلسل أصحاب الارض EG ps🙏,31,0,1,34000.0,535.0,1500000.0,Arabic/English Mixed,False,False,0.0,True,True,True,True,0.0,,34535.0,0.0023023333333333,0.0022666666666666,3.566666666666667e-05,0.1,0.0230233333333333,2026-02-23/2026-03-01,0,1,night,short,none,few,medium,large,0,0,0,1,community updates
Motaz Foundation,Influencers,15000000.0,2026-02-25,0.0,Wednesday,2,reel,"We may not be able to solve the entire problem, but we can be there to help, and maybe that’s enough to spark a little light along the way.",145,0,0,7624.0,105.0,636000.0,English,False,False,0.0,False,False,True,False,0.0,,7729.0,0.0005152666666666,0.0005082666666666,7e-06,0.0424,0.0121525157232704,2026-02-23/2026-03-01,0,1,night,long,none,none,medium,large,0,0,0,1,community updates
Motaz Foundation,Influencers,15000000.0,2026-02-24,0.0,Tuesday,2,reel,True help is all about impact. It is about seeing a need and choosing to respond with compassion.,102,0,0,2909.0,39.0,373000.0,English,False,False,0.0,False,True,True,False,0.0,,2948.0,0.0001965333333333,0.0001939333333333,2.6e-06,0.0248666666666666,0.0079034852546916,2026-02-23/2026-03-01,0,1,night,medium,none,none,low,large,0,0,0,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-02-24,0.0,Tuesday,2,reel,Someone will call that practice. Someone will call that luck. But either way you're going to the history books.,113,0,0,54400.0,317.0,2200000.0,English,False,False,0.0,False,False,True,False,0.0,,54717.0,0.0036478,0.0036266666666666,2.1133333333333333e-05,0.1466666666666666,0.0248713636363636,2026-02-23/2026-03-01,0,1,night,medium,none,none,medium,large,0,0,0,1,community updates
Motaz Foundation,Influencers,15000000.0,2026-02-21,0.0,Saturday,2,reel,"Few minutes before Iftar time, We continue to cook and deliver meals to hundred of families every day in Gaza.",112,0,0,16000.0,147.0,1000000.0,English,False,False,0.0,True,True,True,False,0.0,,16147.0,0.0010764666666666,0.0010666666666666,9.8e-06,0.0666666666666666,0.016147,2026-02-16/2026-02-22,0,1,night,medium,none,none,medium,large,0,0,0,1,community updates
Motaz Foundation,Influencers,15000000.0,2026-02-20,0.0,Friday,2,reel,"Through Motaz Foundation, we had the honor preparing and distributing Iftar meals for 100 families per day in Gaza as Ramadan just started.",144,0,1,3446.0,97.0,327000.0,English,True,False,0.0,True,True,True,False,0.0,,3543.0,0.0002362,0.0002297333333333,6.466666666666667e-06,0.0218,0.0108348623853211,2026-02-16/2026-02-22,0,1,night,long,none,few,low,large,0,0,0,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-02-17,0.0,Tuesday,2,reel,إذا حابب تعرف التفاصيل كاملة، اكتب استشارة بالكومنت حتى يوصلك كل التفاصيل.,80,0,3,9386.0,350.0,947000.0,Arabic,True,True,0.0,True,False,False,True,0.0,,9736.0,0.0006490666666666,0.0006257333333333,2.333333333333333e-05,0.0631333333333333,0.0102808870116156,2026-02-16/2026-02-22,0,1,night,medium,none,few,medium,large,0,0,0,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-02-13,0.0,Friday,2,reel,Nocturne No. 20,15,0,0,10700.0,76.0,828000.0,English,False,False,0.0,False,False,False,False,0.0,,10776.0,0.0007184,0.0007133333333333,5.066666666666667e-06,0.0552,0.0130144927536231,2026-02-09/2026-02-15,0,1,night,short,none,none,medium,large,0,0,0,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-02-05,0.0,Thursday,2,reel,In @trinitycollegedublin to receive Praeses Elit award. 🙏,62,0,1,24500.0,870.0,694000.0,English,False,False,0.0,True,False,False,False,0.0,,25370.0,0.0016913333333333,0.0016333333333333,5.8e-05,0.0462666666666666,0.0365561959654178,2026-02-02/2026-02-08,0,1,night,medium,none,few,medium,large,0,0,0,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-01-30,0.0,Friday,1,reel,My Birthday Cake 🎂,18,0,1,126000.0,2060.0,6500000.0,English,False,False,0.0,False,False,False,False,0.0,,128060.0,0.0085373333333333,0.0084,0.0001373333333333,0.4333333333333333,0.0197015384615384,2026-01-26/2026-02-01,0,1,night,short,none,few,high,large,1,1,1,1,community updates
Motaz Foundation,Influencers,15000000.0,2026-01-30,0.0,Friday,1,reel,"Through the Motaz Foundation, 600 school bags with stationery supplies were distributed to elementary and middle school students in Deir al-Balah.",149,0,0,12000.0,160.0,517000.0,English,False,False,0.0,True,False,True,False,0.0,,12160.0,0.0008106666666666,0.0008,1.0666666666666667e-05,0.0344666666666666,0.0235203094777562,2026-01-26/2026-02-01,0,1,night,long,none,none,medium,large,0,0,0,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-01-30,0.0,Friday,1,reel,27 years of ⚡,13,0,1,52800.0,2500.0,1000000.0,English,False,False,0.0,False,False,False,False,0.0,,55300.0,0.0036866666666666,0.00352,0.0001666666666666,0.0666666666666666,0.0553,2026-01-26/2026-02-01,0,1,night,short,none,few,medium,large,0,0,1,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-01-24,0.0,Saturday,1,reel,“Habibi Hadaa” He’s saying I love this man. I don’t know if these kids in the video are still alive.,108,0,1,20800.0,220.0,1300000.0,English,False,False,0.0,True,False,True,False,0.0,,21020.0,0.0014013333333333,0.0013866666666666,1.4666666666666666e-05,0.0866666666666666,0.0161692307692307,2026-01-19/2026-01-25,0,1,night,medium,none,few,medium,large,0,0,0,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-01-23,0.0,Friday,1,reel,The amazing @abeernehme,25,0,0,10700.0,70.0,1000000.0,English,False,False,0.0,False,False,False,False,0.0,,10770.0,0.000718,0.0007133333333333,4.666666666666666e-06,0.0666666666666666,0.01077,2026-01-19/2026-01-25,0,1,night,short,none,none,medium,large,0,0,0,1,community updates
Yalda Hakim and Motaz Azaiza,Influencers,15000000.0,2026-01-23,0.0,Friday,1,reel,Palestinian photojournalist Motaz Azaiza tells me the lack of Palestinian voices on Trump's #Gaza peace board could risk disconnecting the Gaza Strip from #Palestine.,178,2,0,2185.0,41.0,322000.0,English,False,False,0.0,True,False,True,False,0.0,,2226.0,0.0001484,0.0001456666666666,2.733333333333333e-06,0.0214666666666666,0.0069130434782608,2026-01-19/2026-01-25,0,1,night,long,few,none,low,large,0,0,0,8,experimental formats
Motaz Azaiza,Influencers,15000000.0,2026-01-05,0.0,Monday,1,reel,Say my name right 😈🥴 I apologize for the Matcha 🍵 for putting it in this comparison 🥺,90,0,4,24900.0,600.0,1000000.0,English,False,False,0.0,False,False,False,False,0.0,,25500.0,0.0017,0.00166,4e-05,0.0666666666666666,0.0255,2026-01-05/2026-01-11,0,1,night,medium,none,many,medium,large,0,0,0,1,community updates
Motaz Azaiza,Influencers,15000000.0,2026-01-04,0.0,Sunday,1,reel,"My dear Gaza, Even in your worst days your sky still beautiful..",65,0,0,70500.0,390.0,1200000.0,English,False,False,0.0,True,False,True,False,0.0,,70890.0,0.004726,0.0047,2.6e-05,0.08,0.059075,2025-12-29/2026-01-04,0,1,night,medium,none,none,high,large,1,0,0,1,community updates
